Time:,Altitude:,Raw Altitude:,Groundspeed:,Raw Groundspeed:,Dist. to Waypoint,Latitude:,Longitude:,Notes
19-04-06 12:39:56,40,40.88254724,41,41.61599247356415,270,34.1759943,-118.4808733,
19-04-06 12:39:56,42,42.44422708,42,42.67964599796295,276,34.1760167,-118.4808833,
19-04-06 12:39:56,41,41.660106320000004,43,43.17365744468689,283,34.1760391,-118.4808936,
19-04-06 12:39:56,43,43.43504076,44,44.05730493610382,289,34.1760619,-118.480904,
19-04-06 12:39:57,35,35.74147096,45,45.68008133491516,296,34.1760851,-118.4809147,
19-04-06 12:39:57,38,38.83202224,46,46.1415370677948,310,34.1761314,-118.4809368,
19-04-06 12:39:57,43,43.48097252,45,45.62215688220978,317,34.1761544,-118.4809479,
19-04-06 12:39:58,50,50.137796879999996,43,43.845979086151125,324,34.1761994,-118.4809697,
19-04-06 12:39:58,53,53.10695708,41,41.450257138404844,352,34.1762638,-118.4810017,
19-04-06 12:39:58,53,53.64173400000001,40,40.64567888721466,352,34.1762848,-118.4810116,
19-04-06 12:39:59,53,53.05118280000001,40,40.86930425769806,366,34.176306,-118.4810211,
19-04-06 12:39:59,53,53.733597520000004,39,39.871287808265684,373,34.1763269,-118.4810296,
19-04-06 12:39:59,55,55.8234926,39,39.871287808265684,387,34.1763686,-118.4810464,
19-04-06 12:39:59,59,59.022311599999995,39,39.3397238697052,394,34.1763895,-118.4810539,
19-04-06 12:40:00,57,57.857613400000005,39,39.3397238697052,401,34.1764105,-118.4810618,
19-04-06 12:40:00,56,56.276248519999996,40,40.18729568782806,409,34.1764314,-118.481069,
19-04-06 12:40:00,56,56.276248519999996,40,40.18729568782806,409,34.1764314,-118.481069,
19-04-06 12:40:00,54,54.64895188,40,40.605929940681456,431,34.1764954,-118.4810924,
19-04-06 12:40:01,54,54.64895188,40,40.605929940681456,431,34.1764954,-118.4810924,
19-04-06 12:40:01,55,55.7414716,40,40.692771251373294,446,34.1765379,-118.4811108,
19-04-06 12:40:01,55,55.48228524,40,40.692771251373294,453,34.1765587,-118.4811215,
19-04-06 12:40:01,55,55.44619599999999,40,40.19626298007965,453,34.1765996,-118.4811434,
19-04-06 12:40:02,57,57.572180319999994,40,40.279887830047606,482,34.1766391,-118.4811672,
19-04-06 12:40:02,59,59.107613439999994,39,39.89465095245361,495,34.1766776,-118.4811919,
19-04-06 12:40:02,58,58.32021184,39,39.189864333877566,502,34.1766965,-118.4812043,
19-04-06 12:40:03,58,58.32021184,39,39.189864333877566,502,34.1766965,-118.4812043,
19-04-06 12:40:03,59,59.71784968000001,38,38.843465906639096,515,34.1767328,-118.4812322,
19-04-06 12:40:03,58,58.93044808,39,39.35359094551087,528,34.1767678,-118.4812627,
19-04-06 12:40:03,59,59.209319480000005,40,40.44726268409729,534,34.1767844,-118.4812802,
19-04-06 12:40:04,64,64.00590756,40,40.44726268409729,540,34.1768005,-118.4812994,
19-04-06 12:40:04,58,58.467849640000004,43,43.252063368110655,557,34.1768434,-118.4813647,
19-04-06 12:40:04,55,55.02952932,43,43.252063368110655,562,34.176856,-118.4813893,
19-04-06 12:40:05,53,53.44816444,45,45.332227991104126,567,34.1768673,-118.4814149,
19-04-06 12:40:05,50,50.49868928,45,45.332227991104126,571,34.1768774,-118.4814429,
19-04-06 12:40:05,50,50.98097276,46,46.39422009464264,580,34.1768956,-118.4815005,
19-04-06 12:40:06,51,51.404201119999996,47,47.51284756351471,584,34.17691,-118.4815609,
19-04-06 12:40:06,51,51.404201119999996,48,48.06673899597168,588,34.17691,-118.4815609,
19-04-06 12:40:06,51,51.332022640000005,48,48.79480740856171,592,34.1769255,-118.4816555,
19-04-06 12:40:06,50,50.83005412,48,48.38276251979828,602,34.1769297,-118.4816874,
19-04-06 12:40:07,49,49.45538216,48,48.34159933177948,606,34.176934,-118.481719,
19-04-06 12:40:07,49,49.37008032,48,48.05199584136963,610,34.1769384,-118.4817507,
19-04-06 12:40:07,52,52.5590568,47,47.01364534992218,621,34.1769484,-118.4818434,
19-04-06 12:40:08,52,52.5590568,47,47.01364534992218,621,34.1769484,-118.4818434,
19-04-06 12:40:08,52,52.5590568,47,47.01364534992218,621,34.1769484,-118.4818434,
19-04-06 12:40:08,52,52.5590568,44,44.06273036693573,621,34.1769484,-118.4818434,
19-04-06 12:40:08,60,60.04921452,41,41.0984989862442,634,34.1769528,-118.4819585,
19-04-06 12:40:09,63,63.497377359999994,40,40.95026019618988,639,34.1769495,-118.4820121,
19-04-06 12:40:09,65,65.70866352,40,40.51032471317291,639,34.1769463,-118.4820387,
19-04-06 12:40:09,65,65.18044828000001,40,40.66982424461365,644,34.1769384,-118.4820909,
19-04-06 12:40:09,65,65.18044828000001,39,39.149139185256956,644,34.1769384,-118.4820909,
19-04-06 12:40:10,61,61.18766599999999,37,37.49244602161407,646,34.1769264,-118.4821395,
19-04-06 12:40:10,67,67.79855859999999,36,36.58566379226684,647,34.1769189,-118.4821619,
19-04-06 12:40:10,71,71.53215452,35,35.08190895565033,647,34.1769016,-118.4822035,
19-04-06 12:40:10,71,71.53215452,33,33.834444713211056,647,34.1769016,-118.4822035,
19-04-06 12:40:11,78,78.84514688,35,35.76190880199432,644,34.176864,-118.4822576,
19-04-06 12:40:11,75,75.37073731999999,35,35.76190880199432,637,34.1768336,-118.4822897,
19-04-06 12:40:11,72,72.73622280000001,37,37.78767518943786,634,34.1768159,-118.4823034,
19-04-06 12:40:12,69,69.82283688,39,39.621186085014344,630,34.1767968,-118.4823159,
19-04-06 12:40:12,70,70.1935718,40,40.61742534603119,625,34.1767768,-118.4823274,
19-04-06 12:40:12,69,69.79330931999999,41,41.71222347164154,620,34.1767551,-118.4823365,
19-04-06 12:40:12,68,68.4547266,44,44.23492991207123,608,34.176709,-118.4823497,
19-04-06 12:40:13,64,64.34055324,44,44.92700713039398,602,34.1766849,-118.4823548,
19-04-06 12:40:13,61,61.843834,45,45.734263679618834,588,34.1766359,-118.4823611,
19-04-06 12:40:13,64,64.96719368,45,45.876329243011476,581,34.1766111,-118.482362,
19-04-06 12:40:14,66,66.97506776,45,45.340791661338805,566,34.1765616,-118.4823592,
19-04-06 12:40:14,67,67.60498904,46,46.288267750778196,558,34.176537,-118.4823549,
19-04-06 12:40:14,73,73.23491048,45,45.83222493331909,550,34.1765122,-118.4823498,
19-04-06 12:40:14,73,73.326774,45,45.83222493331909,534,34.1764613,-118.4823385,
19-04-06 12:40:15,73,73.326774,47,47.85262220928192,534,34.1764613,-118.4823385,
19-04-06 12:40:15,69,69.28477912,48,48.9300802324295,516,34.1764094,-118.4823246,
19-04-06 12:40:15,65,65.76443780000001,49,49.87409268177032,507,34.1763825,-118.4823176,
19-04-06 12:40:15,61,61.13189172,52,52.01763221912384,498,34.1763554,-118.4823101,
19-04-06 12:40:16,61,61.13189172,51,51.72237489162445,498,34.1763554,-118.4823101,
19-04-06 12:40:16,66,66.01378163999999,50,50.04600437244415,463,34.1762416,-118.4822856,
19-04-06 12:40:16,66,66.7979024,52,52.933143947906494,454,34.1761848,-118.4822726,
19-04-06 12:40:17,62,62.23097312,55,55.94335069229126,436,34.1761262,-118.4822568,
19-04-06 12:40:17,62,62.23097312,55,55.94335069229126,427,34.1761262,-118.4822568,
19-04-06 12:40:17,62,62.129267080000005,55,55.94457094490051,408,34.1760682,-118.4822356,
19-04-06 12:40:18,64,64.33071072,55,55.99681027198791,398,34.1760116,-118.4822094,
19-04-06 12:40:18,64,64.20931964,56,56.33520822250366,378,34.1759829,-118.4821964,
19-04-06 12:40:18,65,65.82021208,55,55.11830974349976,359,34.1759261,-118.4821687,
19-04-06 12:40:18,65,65.90223308,55,55.11830974349976,348,34.1758973,-118.4821526,
19-04-06 12:40:19,67,67.27034336,54,54.83845262969971,339,34.1758703,-118.4821371,
19-04-06 12:40:19,68,68.36942476,54,54.83845262969971,339,34.1758172,-118.4821044,
19-04-06 12:40:19,71,71.08924112,53,53.76707709648132,300,34.1757646,-118.4820699,
19-04-06 12:40:19,71,71.08924112,54,54.10896058906555,300,34.1757646,-118.4820699,
19-04-06 12:40:20,69,69.38648516,53,53.095975707626344,291,34.1757394,-118.4820522,
19-04-06 12:40:20,65,65.9120756,50,50.80128128936767,281,34.1757138,-118.4820338,
19-04-06 12:40:20,69,69.37008096,49,49.84821081104278,253,34.1756401,-118.4819764,
19-04-06 12:40:21,68,68.79593396,49,49.09714533004761,244,34.1756162,-118.4819581,
19-04-06 12:40:21,68,68.41535652,47,47.30274509502411,235,34.1755925,-118.4819393,
19-04-06 12:40:21,74,74.79659031999999,48,48.179042911109924,226,34.1755692,-118.4819208,
19-04-06 12:40:21,74,74.56693152000001,47,47.47341150226593,209,34.1755233,-118.4818834,
19-04-06 12:40:22,76,76.81102607999999,48,48.11990759235382,201,34.1755009,-118.4818623,
19-04-06 12:40:22,76,76.00722028,49,49.14930017810821,192,34.1754782,-118.4818429,
19-04-06 12:40:22,76,76.525593,48,48.46010463325501,185,34.1754564,-118.4818239,
19-04-06 12:40:23,81,81.8405538,47,47.99486611728668,169,34.1753939,-118.481766,
19-04-06 12:40:23,81,81.8405538,47,47.86386730640411,162,34.1753939,-118.481766,
19-04-06 12:40:23,94,94.6850424,46,47.00151165859222,149,34.1753559,-118.4817267,
19-04-06 12:40:23,93,93.93373004,48,48.66682168296814,142,34.1753379,-118.4817062,
19-04-06 12:40:24,91,91.44685332,48,48.58574684806824,129,34.1753016,-118.4816652,
19-04-06 12:40:24,91,91.44685332,48,48.58574684806824,129,34.1753016,-118.4816652,
19-04-06 12:40:24,89,89.97047531999999,45,45.936487696647646,123,34.1752659,-118.4816225,
19-04-06 12:40:24,87,87.48031776,44,44.71326267719269,112,34.1752471,-118.4816002,
19-04-06 12:40:25,85,85.62336232,43,43.70493039993286,104,34.1752079,-118.4815572,
19-04-06 12:40:25,87,87.06693192,44,44.99098278450012,101,34.1751875,-118.4815355,
19-04-06 12:40:25,84,84.68832291999999,47,47.08122857135773,99,34.1751461,-118.4814932,
19-04-06 12:40:26,87,87.04724688,47,47.44501716270447,99,34.1751249,-118.4814721,
19-04-06 12:40:26,88,88.26771936,47,47.44501716270447,103,34.1750822,-118.4814301,
19-04-06 12:40:26,83,83.46128876,51,51.38000955570221,110,34.1750399,-118.4813863,
19-04-06 12:40:26,86,86.4829424,53,53.436751586303714,114,34.175019,-118.4813638,
19-04-06 12:40:27,85,85.77100012,51,51.589379872627255,114,34.1749773,-118.481319,
19-04-06 12:40:27,88,88.47113144000001,51,51.589379872627255,131,34.1749565,-118.481295,
19-04-06 12:40:27,83,83.497378,51,51.49687533828735,138,34.1749362,-118.4812714,
19-04-06 12:40:28,81,81.37795536,57,57.09487491996765,145,34.1749158,-118.4812467,
19-04-06 12:40:28,78,78.71719411999999,57,57.09487491996765,160,34.1748747,-118.4811973,
19-04-06 12:40:28,77,77.45078988,56,56.16083099578857,168,34.1748555,-118.4811727,
19-04-06 12:40:28,77,77.6902912,52,52.63236732398987,185,34.1748138,-118.4811229,
19-04-06 12:40:29,77,77.6902912,52,52.63236732398987,185,34.1748138,-118.4811229,
19-04-06 12:40:29,76,76.8044644,52,52.63236732398987,203,34.1747722,-118.4810738,
19-04-06 12:40:29,75,75.213257,49,50.004390629615784,213,34.1747507,-118.4810479,
19-04-06 12:40:29,75,75.33136723999999,49,49.45365620967865,223,34.1747295,-118.4810232,
19-04-06 12:40:30,81,81.85039632,49,49.45365620967865,241,34.1746885,-118.480976,
19-04-06 12:40:30,82,82.38845407999999,48,48.95066808414459,241,34.174649,-118.4809301,
19-04-06 12:40:30,86,86.06627572000001,59,59.67101590927124,259,34.1746306,-118.4809073,
19-04-06 12:40:30,86,86.06627572000001,59,59.67101590927124,268,34.1746306,-118.4809073,
19-04-06 12:40:31,93,93.8976408,55,55.57398335632324,285,34.1745959,-118.4808603,
19-04-06 12:40:31,100,100.54462264,47,47.83572953277588,310,34.174551,-118.4807868,
19-04-06 12:40:31,104,104.78018708,47,47.83572953277588,310,34.1745382,-118.480762,
19-04-06 12:40:32,104,104.13386159999999,42,42.76118703193664,324,34.1745258,-118.4807377,
19-04-06 12:40:32,101,101.64698487999999,45,45.89947649635315,332,34.1745141,-118.4807111,
19-04-06 12:40:32,99,99.96391396,45,45.99480012710571,347,34.1744925,-118.480658,
19-04-06 12:40:32,106,106.23359920000001,45,45.54331917709351,354,34.1744828,-118.4806307,
19-04-06 12:40:33,106,106.23359920000001,47,47.776275071029666,354,34.1744828,-118.4806307,
19-04-06 12:40:33,107,107.25065959999999,47,47.776275071029666,361,34.1744752,-118.4806027,
19-04-06 12:40:33,115,115.12795644,45,45.57859386405945,380,34.1744609,-118.480517,
19-04-06 12:40:33,118,118.45472819999999,44,44.54555303588867,385,34.1744588,-118.4804876,
19-04-06 12:40:34,118,118.99278595999999,44,44.34952414749146,391,34.1744578,-118.4804581,
19-04-06 12:40:34,125,125.74147384,46,46.72838470726013,396,34.174459,-118.4803993,
19-04-06 12:40:34,125,125.74147384,46,46.72838470726013,402,34.174459,-118.4803993,
19-04-06 12:40:34,128,128.56955792,47,47.12362765625,412,34.1744633,-118.4803403,
19-04-06 12:40:35,128,128.79265504,46,46.2749638684845,416,34.1744679,-118.4803119,
19-04-06 12:40:35,128,128.79265504,46,46.2749638684845,416,34.1744679,-118.4803119,
19-04-06 12:40:35,127,127.40485971999999,44,44.73061842391968,426,34.1744787,-118.4802541,
19-04-06 12:40:36,129,129.4127338,44,44.73061842391968,433,34.174494,-118.4801999,
19-04-06 12:40:36,129,129.4127338,44,44.73061842391968,433,34.174494,-118.4801999,
19-04-06 12:40:36,136,136.89961068,42,42.864135677070614,433,34.1745243,-118.4801243,
19-04-06 12:40:36,136,136.43701224,40,40.748934159927366,449,34.1745476,-118.4800779,
19-04-06 12:40:37,140,140.25591,40,40.748934159927366,451,34.17456,-118.4800553,
19-04-06 12:40:37,139,139.39632992,40,40.86761780601501,454,34.1745729,-118.4800335,
19-04-06 12:40:37,142,142.72638252,40,40.07950044963837,456,34.1746006,-118.4799926,
